meanBytes,minBytes,maxBytes,medAbsDev,skewLength,kurtosisLength,meanTBP,varTBP,medianTBP,kurtosisTBP,skewTBP,network_total,network_in,network_out,network_external,network_local,network_in_local,network_out_local,meanBytes_out_external,meanBytes_in_external,meanBytes_out_local,meanBytes_in_local,device,state,event,start_time,remote_ip,remote_port,trans_protocol,raw_protocol,protocol,hosts
189.0,66,551,48.92587321068486,1.3698540077886292,0.058848155947131886,0.0715646,0.0246770265928,0.000186,0.24909149911778927,1.4993263549959306,5,2,3,5,0,0,0,227.66666666666666,131.0,0.0,0.0,aqara-hub,android_wan_on,2021-08-10_03:57:08.39s,1628582234.594642,81.70.175.144,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
170.33333333333334,66,346,48.92587321068486,0.6702911926864222,-1.5000000000000004,0.08919066666666668,0.023390759269333334,0.001784,-1.5,0.7069985439364743,3,1,2,3,0,0,0,206.0,99.0,0.0,0.0,aqara-hub,android_wan_on,2021-08-10_03:57:08.39s,1628582255.176886,81.70.175.144,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
220.30769230769232,66,1478,13.343419966550417,2.9460922365076656,7.120141381594225,0.04871361538461538,0.00502281063725641,0.013609,0.6798280174124387,1.4544307135582515,13,7,6,13,0,0,0,313.3333333333333,140.57142857142858,0.0,0.0,aqara-hub,android_wan_on,2021-08-05_08:40:08.39s,1628167219.583619,49.233.251.124,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
192.45454545454547,66,1002,48.92587321068486,2.4519825215244544,4.547688951409433,0.052697090909090916,0.01120171278769091,0.002623,0.7919426096323998,1.641941749767866,11,6,5,11,0,0,0,265.8,131.33333333333334,0.0,0.0,aqara-hub,android_wan_on,2021-08-10_03:39:13.44s,1628581164.597535,81.70.175.144,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
170.33333333333334,66,346,48.92587321068486,0.6702911926864222,-1.5000000000000004,0.09932666666666666,0.027713855874333324,0.006461,-1.5,0.7059087395846549,3,1,2,3,0,0,0,206.0,99.0,0.0,0.0,aqara-hub,android_wan_on,2021-08-10_03:39:13.44s,1628581175.112942,81.70.175.144,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
239.66666666666666,66,554,48.92587321068486,0.6954771166266688,-1.4999999999999998,0.11296066666666665,0.03789598396933333,0.001138,-1.4999999999999996,0.7070795963131534,3,1,2,3,0,0,0,310.0,99.0,0.0,0.0,aqara-hub,android_wan_on,2021-08-10_03:39:13.44s,1628581195.425116,81.70.175.144,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
165.45454545454547,66,530,72.6475087067745,1.5884520851294779,0.6435056896734155,0.062113454545454555,0.010628564061272727,0.003288,-0.8894044574524802,1.03983276952396,11,5,6,11,0,0,0,215.66666666666666,105.2,0.0,0.0,aqara-hub,android_wan_on,2021-08-05_08:40:08.39s,1628167233.777244,49.233.251.124,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
189.0,66,551,48.92587321068486,1.3698540077886292,0.058848155947131886,0.0644602,0.020446998917199997,0.00036,0.24988795128377417,1.4999162621265758,5,2,3,5,0,0,0,227.66666666666666,131.0,0.0,0.0,aqara-hub,android_wan_on,2021-08-10_03:39:13.44s,1628581154.223357,81.70.175.144,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
192.45454545454547,66,1002,48.92587321068486,2.4519825215244544,4.547688951409433,0.09145245454545453,0.023320179231672726,0.005623,0.39088487475776956,1.364828274852783,11,6,5,11,0,0,0,265.8,131.33333333333334,0.0,0.0,aqara-hub,android_wan_on,2021-08-05_11:02:15.39s,1628175746.332795,49.233.251.124,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
189.0,66,551,48.92587321068486,1.3698540077886292,0.058848155947131886,0.0478494,0.010910737355299998,8.9e-05,0.24836693550907452,1.4987937471529933,5,2,3,5,0,0,0,227.66666666666666,131.0,0.0,0.0,aqara-hub,android_wan_on,2021-08-05_11:02:15.39s,1628175741.288096,49.233.251.124,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
206.0,66,410,93.40393976585293,0.3747242302087063,-1.7294502040863236,0.0618476,0.014175257273300003,0.00767,0.20732428170699313,1.4697833427542655,5,2,3,5,0,0,0,201.66666666666666,212.5,0.0,0.0,aqara-hub,android_wan_on,2021-08-05_10:26:40.39s,1628173611.256654,49.233.251.124,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
205.1,66,1002,48.92587321068486,2.2908998132127647,3.743569362385121,0.0547943,0.0111326033669,0.0049885,0.3603766722788482,1.51319220813714,10,6,4,10,0,0,0,315.75,131.33333333333334,0.0,0.0,aqara-hub,android_wan_on,2021-08-05_11:14:02.38s,1628176453.502311,49.233.251.124,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
189.0,66,551,48.92587321068486,1.3698540077886292,0.058848155947131886,0.0479688,0.010850541786200001,6.9e-05,0.24742339414242442,1.4981040908165555,5,2,3,5,0,0,0,227.66666666666666,131.0,0.0,0.0,aqara-hub,android_wan_on,2021-08-05_11:14:02.38s,1628176461.422114,49.233.251.124,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
192.45454545454547,66,1002,48.92587321068486,2.4519825215244544,4.547688951409433,0.07469518181818181,0.012935467316163638,0.012113,-0.8765945767444068,1.0205441469479166,11,6,5,11,0,0,0,265.8,131.33333333333334,0.0,0.0,aqara-hub,android_wan_on,2021-08-10_05:55:50.39s,1628589361.359255,81.70.175.144,11111,6,{'TCP'},TCP,aiot-coap.aqara.cn
